LANG_ID,CLASS_ID,CLIENT_ID,MATTER_NO,CASEINFO_NO,TK_CODE,DEF_RATE,ASSIGNED_RATE,RATE_UNIT,STATUS_ID,Isdeleted,CTD_BY,CTD_ON
EN,2,9086,9110-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9133-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9321-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9106-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9131-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9131-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9103-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9103-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9102-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9123-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9128-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9105-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9125-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9105-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9105-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9105-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9121-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9100-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9100-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9100-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9122-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9173-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9173-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9209-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9172-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9172-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9173-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9167-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9104-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9203-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9111-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9111-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9129-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9211-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9197-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9197-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9275-22,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9086,9113-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9055,9296-22,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9055,9067-21,888888,IR,125,85,$,26,0,admin,5/22/2022
EN,2,9086,9086-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,2,9055,9055-21,888888,IR,125,112.5,$,26,0,admin,5/22/2022
EN,1,50807,50807-02,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50952,50952-143,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51098,51098-02,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,53905,53905-01,888888,JD,100,120,$,26,0,admin,5/22/2022
EN,1,51269,51269-01,888888,JD,100,120,$,26,0,admin,5/22/2022
EN,1,51142,51142-38,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,2860,52657-23,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53030,53030-01,888888,JD,100,175,$,26,0,admin,5/22/2022
EN,1,82650,51020-03,888888,JD,100,76.5,$,26,0,admin,5/22/2022
EN,1,50452,50452-02,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,52658,52658-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50952,50952-140,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-22,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51142,51142-39,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53925,53925-03,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,53973,53973-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53925,53925-02,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,53021,53021-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,53925,53925-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51054,51054-08,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,50952,50952-19,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,52015,52015-01,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50952,50952-83,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53977,53977-01,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,52920,52920-01,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50141,50141-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50952,50952-141,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53034,53034-01,888888,JD,100,120,$,26,0,admin,5/22/2022
EN,1,51054,51054-03,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,51054,51054-04,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,53948,53948-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50952,50952-157,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-155,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,52658,52658-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53022,53022-01,888888,JD,100,50,$,26,0,admin,5/22/2022
EN,1,51020,51020-17,888888,JD,100,76.5,$,26,0,admin,5/22/2022
EN,1,51054,51054-06,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,52653,52653-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51020,51020-05,888888,JD,100,76.5,$,26,0,admin,5/22/2022
EN,1,53956,53956-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53020,53020-01,888888,JD,100,95,$,26,0,admin,5/22/2022
EN,2,8589,8589-19,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53932,53932-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,52936,52936-03,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50991,50991-01,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50952,50952-85,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50589,50589-01,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51054,51054-30,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50822,50822-11,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,52902,52902-07,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53015,53015-01,888888,JD,100,50,$,26,0,admin,5/22/2022
EN,1,53013,53013-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53930,53930-01,888888,JD,100,50,$,26,0,admin,5/22/2022
EN,1,52015,52015-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,51054,51054-02,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,51263,51263-05,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,51266,51266-02,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-159,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-89,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51054,51054-09,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,50046,50046-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51054,51054-01,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,51054,51054-11,888888,JD,100,90,$,26,0,admin,5/22/2022
EN,1,51142,51142-40,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-160,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51054,51054-20,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50952,50952-18,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51263,51263-03,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,51209,51209-02,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-01,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53926,53926-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,52948,52948-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,52902,52902-04,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50263,50263-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50583,50583-01,888888,JD,100,175,$,26,0,admin,5/22/2022
EN,1,53941,53941-01,888888,JD,100,120,$,26,0,admin,5/22/2022
EN,1,51054,51054-24,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,52030,52030-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50046,50046-03,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51179,51179-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53946,53946-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,53916,51142-32,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53037,53037-01,888888,JD,100,50,$,26,0,admin,5/22/2022
EN,1,50952,50952-150,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-163,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51142,51142-35,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50090,50090-01,888888,JD,100,185,$,26,0,admin,5/22/2022
EN,1,53995,53995-01,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,52907,52907-07,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53957,53957-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,50102,50102-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51054,51054-22,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50933,50933-05,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53500,53500-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53965,53965-05,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50866,50866-04,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,52907,52907-06,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50952,50952-162,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-166,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50680,50680-01,888888,JD,100,170,$,26,0,admin,5/22/2022
EN,1,50952,50952-156,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51054,51054-28,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,52907,52907-02,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50952,50952-145,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51142,51142-34,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51263,51263-07,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,53500,53500-04,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51263,51263-06,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,51076,51076-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53027,53027-01,888888,JD,100,50,$,26,0,admin,5/22/2022
EN,1,53993,53993-01,888888,JD,100,135,$,26,0,admin,5/22/2022
EN,1,51054,51054-21,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53938,53938-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50952,50952-165,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51020,51020-02,888888,JD,100,76.5,$,26,0,admin,5/22/2022
EN,1,53945,53945-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51054,51054-31,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53947,53947-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,53942,53942-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,51067,51067-04,888888,JD,100,250,$,26,0,admin,5/22/2022
EN,1,51054,51054-23,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50798,50798-02,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,50933,50933-13,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50996,50996-09,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,53950,53950-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50963,50963-03,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53976,53976-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,2,9171,9171-21,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51054,51054-26,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53500,53500-03,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51020,51020-18,888888,JD,100,76.5,$,26,0,admin,5/22/2022
EN,1,50952,50952-151,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,80009,80009-01,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53958,53958-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,52652,52652-02,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,51065,51065-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,50712,50712-04,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,51054,51054-29,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50005,50005-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53939,53939-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,50589,50589-20,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51142,51142-31,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53991,53991-01,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53029,53029-01,888888,JD,100,120,$,26,0,admin,5/22/2022
EN,1,50952,50952-84,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53965,53965-02,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50952,50952-144,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50807,50807-03,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50952,50952-38,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-138,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-154,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53960,53960-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,50952,50952-127,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50363,50363-04,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50952,50952-20,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51142,51142-30,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51142,51142-33,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,50952,50952-149,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53011,53011-01,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50384,50384-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53970,53970-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50723,50723-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50916,50916-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,50933,50933-14,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53013,53013-02,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,50807,50807-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,52908,52908-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,51026,51026-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,1,53935,53935-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,50952,50952-167,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,51067,51067-02,888888,JD,100,250,$,26,0,admin,5/22/2022
EN,1,52009,52009-01,888888,JD,100,80,$,26,0,admin,5/22/2022
EN,1,53907,53907-01,888888,JD,100,100,$,26,0,admin,5/22/2022
EN,1,53953,53953-01,888888,JD,100,120,$,26,0,admin,5/22/2022
EN,1,51054,51054-27,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,51054,51054-25,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50822,50822-24,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,50822,50822-20,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,51263,51263-01,888888,JD,100,150,$,26,0,admin,5/22/2022
EN,1,51054,51054-10,888888,JD,100,85,$,26,0,admin,5/22/2022
EN,1,53955,53955-01,888888,JD,100,105,$,26,0,admin,5/22/2022
EN,1,53980,53980-01,888888,JD,100,125,$,26,0,admin,5/22/2022
EN,2,9086,9086-21,888888,JD,100,112.5,$,26,0,admin,5/22/2022
EN,1,50822,50822-23,888888,JI,0,125,$,26,0,admin,5/22/2022
EN,1,51263,51263-01,888888,JI,0,125,$,26,0,admin,5/22/2022
EN,1,51005,51005-01,888888,JI,0,125,$,26,0,admin,5/22/2022
EN,1,51142,51142-30,888888,JI,0,125,$,26,0,admin,5/22/2022
EN,1,53017,53017-01,888888,JMM,525,400,$,26,0,admin,5/22/2022
EN,1,52902,52902-05,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53030,53030-01,888888,JMM,525,625,$,26,0,admin,5/22/2022
EN,1,51054,51054-08,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53916,51142-32,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,53905,53905-01,888888,JMM,525,575,$,26,0,admin,5/22/2022
EN,1,53948,53948-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,51054,51054-25,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,52936,52936-03,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,53007,53007-01,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,52920,52920-01,888888,JMM,525,450,$,26,0,admin,5/22/2022
EN,1,50649,50649-01,888888,JMM,525,575,$,26,0,admin,5/22/2022
EN,2,8617,8617-19,888888,JMM,525,425,$,26,0,admin,5/22/2022
EN,1,50952,50952-159,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50952,50952-19,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,53021,53021-01,888888,JMM,525,425,$,26,0,admin,5/22/2022
EN,1,53956,53956-01,888888,JMM,525,375,$,26,0,admin,5/22/2022
EN,1,51054,51054-06,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,51054,51054-04,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53930,53930-01,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53015,53015-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,52015,52015-01,888888,JMM,525,475,$,26,0,admin,5/22/2022
EN,1,50952,50952-141,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,51054,51054-23,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,50952,50952-83,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50141,50141-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,50952,50952-85,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,51054,51054-03,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53927,53927-01,888888,JMM,525,385,$,26,0,admin,5/22/2022
EN,1,52658,52658-01,888888,JMM,525,400,$,26,0,admin,5/22/2022
EN,1,53022,53022-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,50952,50952-156,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,51054,51054-09,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53938,53938-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,50991,50991-01,888888,JMM,525,375,$,26,0,admin,5/22/2022
EN,1,53977,53977-01,888888,JMM,525,425,$,26,0,admin,5/22/2022
EN,2,9055,9289-22,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,51142,51142-35,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50822,50822-21,888888,JMM,525,325,$,26,0,admin,5/22/2022
EN,1,51020,51020-05,888888,JMM,525,315,$,26,0,admin,5/22/2022
EN,1,53018,53018-01,888888,JMM,525,625,$,26,0,admin,5/22/2022
EN,1,51043,51043-01,888888,JMM,525,250,$,26,0,admin,5/22/2022
EN,2,9055,9145-21,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,52948,52948-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,50589,50589-01,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50963,50963-04,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,52902,52902-07,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,50952,50952-01,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,51009,51009-01,888888,JMM,525,0,$,26,0,admin,5/22/2022
EN,1,50963,50963-54,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53013,53013-01,888888,JMM,525,375,$,26,0,admin,5/22/2022
EN,2,9055,9277-22,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,51054,51054-02,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,51054,51054-24,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,2,8550,8550-19,888888,JMM,525,225,$,26,0,admin,5/22/2022
EN,1,55900,55900-01,888888,JMM,525,575,$,26,0,admin,5/22/2022
EN,1,50952,50952-89,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50046,50046-01,888888,JMM,525,450,$,26,0,admin,5/22/2022
EN,1,51054,51054-01,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,51054,51054-11,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,52902,52902-03,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,51054,51054-20,888888,JMM,525,400,$,26,0,admin,5/22/2022
EN,1,50952,50952-18,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,52902,52902-02,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,52652,52652-01,888888,JMM,525,385,$,26,0,admin,5/22/2022
EN,1,50963,50963-02,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,50963,50963-34,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53500,53500-01,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,53926,53926-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,51269,51269-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,51064,51064-01,888888,JMM,525,225,$,26,0,admin,5/22/2022
EN,1,50963,50963-56,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,50952,50952-145,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,52657,52657-07,888888,JMM,525,225,$,26,0,admin,5/22/2022
EN,1,52902,52902-04,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,52657,52657-02,888888,JMM,525,225,$,26,0,admin,5/22/2022
EN,1,50583,50583-01,888888,JMM,525,625,$,26,0,admin,5/22/2022
EN,1,52907,52907-02,888888,JMM,525,425,$,26,0,admin,5/22/2022
EN,1,52030,52030-01,888888,JMM,525,575,$,26,0,admin,5/22/2022
EN,1,50046,50046-03,888888,JMM,525,375,$,26,0,admin,5/22/2022
EN,1,51268,51268-01,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50952,50952-163,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50952,50952-162,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50963,50963-33,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53946,53946-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
EN,1,53037,53037-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,52902,52902-06,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,50090,50090-01,888888,JMM,525,450,$,26,0,admin,5/22/2022
EN,1,53098,53098-01,888888,JMM,525,400,$,26,0,admin,5/22/2022
EN,1,50005,50005-01,888888,JMM,525,425,$,26,0,admin,5/22/2022
EN,1,53995,53995-01,888888,JMM,525,400,$,26,0,admin,5/22/2022
EN,1,53960,53960-01,888888,JMM,525,375,$,26,0,admin,5/22/2022
EN,1,53957,53957-01,888888,JMM,525,375,$,26,0,admin,5/22/2022
EN,1,50102,50102-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,53978,53978-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,51054,51054-22,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,53913,53913-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,50952,50952-38,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50952,50952-166,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,50680,50680-01,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,53038,53038-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,51054,51054-28,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,51142,51142-34,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,2,9055,9296-22,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,53027,53027-01,888888,JMM,525,325,$,26,0,admin,5/22/2022
EN,1,51054,51054-21,888888,JMM,525,300,$,26,0,admin,5/22/2022
EN,1,50952,50952-165,888888,JMM,525,525,$,26,0,admin,5/22/2022
EN,1,52652,52652-02,888888,JMM,525,385,$,26,0,admin,5/22/2022
EN,1,51020,51020-02,888888,JMM,525,325,$,26,0,admin,5/22/2022
EN,1,50505,50505-01,888888,JMM,525,350,$,26,0,admin,5/22/2022
EN,1,53940,53940-01,888888,JMM,525,575,$,26,0,admin,5/22/2022
EN,1,53942,53942-01,888888,JMM,525,500,$,26,0,admin,5/22/2022
