LANG_ID,C_ID,PLANT_ID,WH_ID,ST_BIN,FL_ID,ST_SEC_ID,ROW_ID,AISLE_ID,SPAN_ID,SHELF_ID,BIN_SECTION_ID,ST_TYP_ID,BIN_CL_ID,ST_BIN_TEXT,BIN_BAR,PUTAWAY_BLOCK,PICK_BLOCK,BLK_REASON,STATUS_ID,Isdeleted,CTD_BY
EN,1000,1001,111,GB1BO13B02,1,ZB,O13,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13B03,1,ZB,O13,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13B04,1,ZB,O13,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13B05,1,ZB,O13,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13B06,1,ZB,O13,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13B07,1,ZB,O13,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13B08,1,ZB,O13,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13C01,1,ZB,O13,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13C02,1,ZB,O13,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13C03,1,ZB,O13,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13D01,1,ZB,O13,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13D02,1,ZB,O13,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO13D03,1,ZB,O13,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A01,1,ZB,O14,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A02,1,ZB,O14,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A03,1,ZB,O14,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A04,1,ZB,O14,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A05,1,ZB,O14,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A06,1,ZB,O14,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A07,1,ZB,O14,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A08,1,ZB,O14,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A09,1,ZB,O14,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A10,1,ZB,O14,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A11,1,ZB,O14,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A12,1,ZB,O14,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A13,1,ZB,O14,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A14,1,ZB,O14,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A15,1,ZB,O14,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14A16,1,ZB,O14,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B01,1,ZB,O14,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B02,1,ZB,O14,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B03,1,ZB,O14,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B04,1,ZB,O14,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B05,1,ZB,O14,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B06,1,ZB,O14,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B07,1,ZB,O14,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14B08,1,ZB,O14,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14C01,1,ZB,O14,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14C02,1,ZB,O14,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14C03,1,ZB,O14,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14D01,1,ZB,O14,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14D02,1,ZB,O14,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO14D03,1,ZB,O14,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A01,1,ZB,O15,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A02,1,ZB,O15,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A03,1,ZB,O15,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A04,1,ZB,O15,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A05,1,ZB,O15,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A06,1,ZB,O15,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A07,1,ZB,O15,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A08,1,ZB,O15,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A09,1,ZB,O15,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A10,1,ZB,O15,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A11,1,ZB,O15,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A12,1,ZB,O15,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A13,1,ZB,O15,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A14,1,ZB,O15,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A15,1,ZB,O15,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15A16,1,ZB,O15,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B01,1,ZB,O15,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B02,1,ZB,O15,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B03,1,ZB,O15,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B04,1,ZB,O15,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B05,1,ZB,O15,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B06,1,ZB,O15,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B07,1,ZB,O15,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15B08,1,ZB,O15,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15C01,1,ZB,O15,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15C02,1,ZB,O15,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15C03,1,ZB,O15,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15D01,1,ZB,O15,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15D02,1,ZB,O15,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO15D03,1,ZB,O15,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO16C01,1,ZB,O16,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO16C02,1,ZB,O16,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO16C03,1,ZB,O16,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO16D01,1,ZB,O16,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO16D02,1,ZB,O16,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO16D03,1,ZB,O16,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A01,1,ZB,O17,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A02,1,ZB,O17,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A03,1,ZB,O17,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A04,1,ZB,O17,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A05,1,ZB,O17,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A06,1,ZB,O17,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A07,1,ZB,O17,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A08,1,ZB,O17,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A09,1,ZB,O17,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A10,1,ZB,O17,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A11,1,ZB,O17,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A12,1,ZB,O17,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A13,1,ZB,O17,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A14,1,ZB,O17,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A15,1,ZB,O17,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17A16,1,ZB,O17,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B01,1,ZB,O17,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B02,1,ZB,O17,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B03,1,ZB,O17,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B04,1,ZB,O17,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B05,1,ZB,O17,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B06,1,ZB,O17,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B07,1,ZB,O17,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17B08,1,ZB,O17,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17C01,1,ZB,O17,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17C02,1,ZB,O17,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17C03,1,ZB,O17,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17D01,1,ZB,O17,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17D02,1,ZB,O17,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO17D03,1,ZB,O17,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A01,1,ZB,O18,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A02,1,ZB,O18,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A03,1,ZB,O18,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A04,1,ZB,O18,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A05,1,ZB,O18,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A06,1,ZB,O18,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A07,1,ZB,O18,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A08,1,ZB,O18,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A09,1,ZB,O18,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A10,1,ZB,O18,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A11,1,ZB,O18,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A12,1,ZB,O18,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A13,1,ZB,O18,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A14,1,ZB,O18,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A15,1,ZB,O18,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18A16,1,ZB,O18,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B01,1,ZB,O18,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B02,1,ZB,O18,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B03,1,ZB,O18,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B04,1,ZB,O18,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B05,1,ZB,O18,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B06,1,ZB,O18,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B07,1,ZB,O18,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18B08,1,ZB,O18,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18C01,1,ZB,O18,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18C02,1,ZB,O18,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18C03,1,ZB,O18,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18D01,1,ZB,O18,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18D02,1,ZB,O18,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO18D03,1,ZB,O18,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A01,1,ZB,O19,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A02,1,ZB,O19,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A03,1,ZB,O19,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A04,1,ZB,O19,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A05,1,ZB,O19,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A06,1,ZB,O19,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A07,1,ZB,O19,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A08,1,ZB,O19,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A09,1,ZB,O19,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A10,1,ZB,O19,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A11,1,ZB,O19,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A12,1,ZB,O19,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A13,1,ZB,O19,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A14,1,ZB,O19,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A15,1,ZB,O19,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19A16,1,ZB,O19,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B01,1,ZB,O19,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B02,1,ZB,O19,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B03,1,ZB,O19,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B04,1,ZB,O19,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B05,1,ZB,O19,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B06,1,ZB,O19,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B07,1,ZB,O19,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19B08,1,ZB,O19,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19C01,1,ZB,O19,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19C02,1,ZB,O19,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19C03,1,ZB,O19,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19D01,1,ZB,O19,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19D02,1,ZB,O19,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO19D03,1,ZB,O19,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A01,1,ZB,O20,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A02,1,ZB,O20,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A03,1,ZB,O20,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A04,1,ZB,O20,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A05,1,ZB,O20,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A06,1,ZB,O20,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A07,1,ZB,O20,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A08,1,ZB,O20,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A09,1,ZB,O20,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A10,1,ZB,O20,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A11,1,ZB,O20,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A12,1,ZB,O20,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A13,1,ZB,O20,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A14,1,ZB,O20,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A15,1,ZB,O20,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20A16,1,ZB,O20,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B01,1,ZB,O20,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B02,1,ZB,O20,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B03,1,ZB,O20,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B04,1,ZB,O20,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B05,1,ZB,O20,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B06,1,ZB,O20,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B07,1,ZB,O20,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20B08,1,ZB,O20,1,1,B08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20C01,1,ZB,O20,1,1,C01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20C02,1,ZB,O20,1,1,C02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20C03,1,ZB,O20,1,1,C03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20D01,1,ZB,O20,1,1,D01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20D02,1,ZB,O20,1,1,D02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO20D03,1,ZB,O20,1,1,D03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A01,1,ZB,O21,1,1,A01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A02,1,ZB,O21,1,1,A02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A03,1,ZB,O21,1,1,A03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A04,1,ZB,O21,1,1,A04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A05,1,ZB,O21,1,1,A05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A06,1,ZB,O21,1,1,A06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A07,1,ZB,O21,1,1,A07,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A08,1,ZB,O21,1,1,A08,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A09,1,ZB,O21,1,1,A09,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A10,1,ZB,O21,1,1,A10,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A11,1,ZB,O21,1,1,A11,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A12,1,ZB,O21,1,1,A12,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A13,1,ZB,O21,1,1,A13,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A14,1,ZB,O21,1,1,A14,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A15,1,ZB,O21,1,1,A15,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21A16,1,ZB,O21,1,1,A16,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B01,1,ZB,O21,1,1,B01,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B02,1,ZB,O21,1,1,B02,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B03,1,ZB,O21,1,1,B03,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B04,1,ZB,O21,1,1,B04,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B05,1,ZB,O21,1,1,B05,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B06,1,ZB,O21,1,1,B06,1,1,1,,,FALSE,FALSE,,1,0,admin
EN,1000,1001,111,GB1BO21B07,1,ZB,O21,1,1,B07,1,1,1,,,FALSE,FALSE,,1,0,admin
