LANG_ID,C_ID,PLANT_ID,WH_ID,ITM_CODE,PACK_BARCODE,ST_BIN,STCK_TYP_ID,SP_ST_IND_ID,BIN_CL_ID,TEXT,INV_QTY,INV_UOM,Isdeleted,IU_CTD_BY,IU_CTD_ON
Language ID,Company Code ID,Plant ID,Warehouse ID,Item code,Pack Barcode,Storage Bin ,Stock type ID,Special Stock Indicator ID,Bin Class ID,Description ,Inventory Quantity ,Inventory UOM,Deletion Indicator,Created By ,Created on
NVARCHAR(5),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),INTEGER,INTEGER,INTEGER,NVARCHAR(500),"DECIMAL(30,4)",NVARCHAR(50),INTEGER,NVARCHAR(50),TIMESTAMP
EN,1000,1001,110,130621,G190016349,GB1BC08B03,1,1,1,SAFE WEST 2X /3XL ORNG,85,EA,0,admin,
EN,1000,1001,110,130623,G190013957,GB1BA19A01,1,1,1,SAFE WEST 4X /5XL ORNG,83,EA,0,admin,
EN,1000,1001,110,130624,TV00329003,GB1BC22B03,1,1,1,SAFE VEST YLW/GRN L/XL,46,EA,0,admin,
EN,1000,1001,110,130849,G180010590,GB1BA10C01,1,1,1,REFL LETTER 2 BLK,70,EA,0,admin,
EN,1000,1001,110,130997,G180010587,GB1BA10C01,1,1,1,REFL LETTER 2 BLK,140,EA,0,admin,
EN,1000,1001,110,131036,TV00338131,GB1BN12B06,1,1,1,TWIN CIRC SPRINKLER,8,EA,0,admin,
EN,1000,1001,110,131064,G180004690,GB1BD08D03,1,1,1,NEVER KINK HOSE 5/8X50,70,EA,0,admin,
EN,1000,1001,110,131071,G180018630,GB1BA09A01,1,1,1,33 SHOWER WAND,27,EA,0,admin,
EN,1000,1001,110,131073,TV00330354,GB1BN05A12,1,1,1,FIREMAN NOZZLE,19,EA,0,admin,
EN,1000,1001,110,131075,G190019861,GB1BA04B01,1,1,1,SPRINKLER HOSE KIT,23,EA,0,admin,
EN,1000,1001,110,131219,G190006500,GB1BN09A11,1,1,1,POCKET PLANE 5-1/2,6,EA,0,admin,
EN,1000,1001,110,131226,TV00172875,GG1GM09B04,1,1,1,PRO LOAD BINDER 3/8',1,EA,0,admin,
EN,1000,1001,110,131257,TV00350858,GB1BN05B03,1,1,1,FEATH SAFE GLASSES GREY,32,EA,0,admin,
EN,1000,1001,110,131315,TV00351336,GB1BB15B01,1,1,1,STANDERD CLAY POT 12 T.COTTA,103,EA,0,admin,
EN,1000,1001,110,131404,G190015113,GG1GH18A02,1,1,1,1/2C MEASURING GT,2,EA,0,admin,
EN,1000,1001,110,131460,TV00230007,GB1BC23B02,1,1,1,FOLD N GO WASHERS,16,EA,0,admin,
EN,1000,1001,110,131495,TV00329705,GG1GM12A11,1,1,1,MINI TRAP KNIFE 3-1/2,10,EA,0,admin,
EN,1000,1001,110,131496,TV00329758,GG1GM12A11,1,1,1,TEXAS JACK KNIFE 3-3/8,10,EA,0,admin,
EN,1000,1001,110,131497,TV00329475,GB1BN06A11,1,1,1,STOCKMAN KNIFE 3-3/8,16,EA,0,admin,
EN,1000,1001,110,131509,TV00329092,GB1BO05A10,1,1,1,WARRIOR FOLD KNIFE,8,EA,0,admin,
EN,1000,1001,110,131513,TV00348379,GB1BN06A03,1,1,1,STOCKMAN KNIFE 3-5/8,16,EA,0,admin,
EN,1000,1001,110,131520,TV00329708,GG1GM12A11,1,1,1,BONE MINI TRAPPER KNIFE,10,EA,0,admin,
EN,1000,1001,110,131521,TV00329768,GG1GM12A11,1,1,1,PEANUT KNIFE 2-7/8,10,EA,0,admin,
EN,1000,1001,110,131522,TV00329748,GG1GM12A11,1,1,1,BONE TRAPPER KNIFE,8,EA,0,admin,
EN,1000,1001,110,131531,TV00329715,GG1GM12A11,1,1,1,STOCKMAN KNIFE 2-5/8,10,EA,0,admin,
EN,1000,1001,110,131533,TV00329795,GG1GM12A11,1,1,1,STOCKMAN KNIFE 3-1/2,10,EA,0,admin,
EN,1000,1001,110,131534,TV00329704,GG1GM12A11,1,1,1,TRAPPER KNIFE 4-1/8,10,EA,0,admin,
EN,1000,1001,110,131535,TV00329798,GG1GM12A11,1,1,1,SLIMLINE TRAPPER KNIFE,10,EA,0,admin,
EN,1000,1001,110,131541,TV00348440,GB1BN25A05,1,1,1,WARRIOR TRAPPER KNIFE,1,EA,0,admin,
EN,1000,1001,110,131542,TV00348275,GB1BN06A09,1,1,1,WARRIOR PEANUT KNIFE,10,EA,0,admin,
EN,1000,1001,110,131544,TV00348500,GB1BN06A03,1,1,1,WARRIOR CONGRESS KNIFE,10,EA,0,admin,
EN,1000,1001,110,131546,TV00329402,GB1BN06A11,1,1,1,SOD BUSTER JR KNIFE,8,EA,0,admin,
EN,1000,1001,110,131548,TV00348217,GB1BN06A09,1,1,1,STOCKMAN KNIFE 3-1/4,16,EA,0,admin,
EN,1000,1001,110,131552,TV00348431,GG1GQ22C01,1,1,1,KNIFE CRATER 420HC DROP POINT BLADE,2,EA,0,admin,
EN,1000,1001,110,131561,TV00348400,GB1BN06A03,1,1,1,BLADE KNIFE C33T,9,EA,0,admin,
EN,1000,1001,110,131563,TV00348420,GB1BN25A05,1,1,1,WARRIOR RANGE FOLD KNIFE,6,EA,0,admin,
EN,1000,1001,110,131605,TV00348799,GB1BO06A06,1,1,1,MULTI PLIER TOOL,4,EA,0,admin,
EN,1000,1001,110,131904,TV00335060,GB1BB11F01,1,1,1,WICK HOSE REEL 175  BRN,113,EA,0,admin,
EN,1000,1001,110,131907,TV00352718,GB1BB05F01,1,1,1,WICK HOSE REEL 100 BLK/BRN,114,EA,0,admin,
EN,1000,1001,110,131962,TV00367227,GB1BA10A03,1,1,1,FIRESTARTER 24PK,19,EA,0,admin,
EN,1000,1001,110,132022,G180023786,GG1GH10C03,1,1,1,CUT GLIDE BRUSH 2.5 CLEAR,12,EA,0,admin,
EN,1000,1001,110,132023,G180023781,GG1GH10C04,1,1,1,CUT GLIDE BR 2 CLEAR,12,EA,0,admin,
EN,1000,1001,110,132042,TV00298879,GB1BN09B03,1,1,1,DUAL CUT HAND PRUNER,7,EA,0,admin,
EN,1000,1001,110,132044,TV00295903,GB1BC06E03,1,1,1,DUAL CUT BY LOPPER,14,EA,0,admin,
EN,1000,1001,110,132106,TV00169912,GB1BA18C01,1,1,1,TELESCOPE BYPASS LOPPER,43,EA,0,admin,
EN,1000,1001,110,132110,TV00335660,GB1BO11A08,1,1,1,TELESCOPIC HEDGE SHEAR,3,EA,0,admin,
EN,1000,1001,110,132237,G190013113,GG1GA06A02,1,1,1,RND HEAD 3/8 20PK,14,EA,0,admin,
EN,1000,1001,110,132238,G190013121,GG1GA06A02,1,1,1,MASHROOM 3/8 20PK,10,EA,0,admin,
EN,1000,1001,110,132239,G190016083,GB1BA12D01,1,1,1,FLT HEAD 1/4 20PK,21,EA,0,admin,
EN,1000,1001,110,132240,G190016070,GB1BA12D01,1,1,1,FLT HEAD 3/8 20PK,22,EA,0,admin,
EN,1000,1001,110,132245,G190015498,GB1BA16B01,1,1,1,OAK MUSHROOM PLUG 3/8 20pk,10,EA,0,admin,
EN,1000,1001,110,132246,G190016325,GB1BA09C01,1,1,1,MUSHROOM PLUG 1/4 20PK,10,EA,0,admin,
EN,1000,1001,110,132248,G190016075,GB1BA12D01,1,1,1,SHAKER PEGS 7/8X3-1/2 2PK,12,EA,0,admin,
EN,1000,1001,110,132249,G190016323,GB1BA09C01,1,1,1,FH OAK PLUG 1/2 20PK,10,EA,0,admin,
EN,1000,1001,110,132250,G190016084,GB1BA12D01,1,1,1,DOWEL 5/16X1-1/2 33PK,2,EA,0,admin,
EN,1000,1001,110,132251,G190016065,GB1BA12D01,1,1,1,RND HEAD 1/4 20PK,24,EA,0,admin,
EN,1000,1001,110,132253,G190013117,GG1GA06A02,1,1,1,OAK MUSHROOM PLUG 1/4 20pk,10,EA,0,admin,
EN,1000,1001,110,132254,G190016064,GB1BA12D01,1,1,1,FLT HEAD 5/16 20PK,24,EA,0,admin,
EN,1000,1001,110,132255,TV00364155,GB1BN17A11,1,1,1,WOOD BISCUIT # 0 50PK,23,EA,0,admin,
EN,1000,1001,110,132256,TV00364160,GB1BN17A11,1,1,1,WOOD BISCUIT #10 50PK,16,EA,0,admin,
EN,1000,1001,110,132257,G190013523,GB1BP09A02,1,1,1,OAK FH 1/4 PLUG 20pk,10,EA,0,admin,
EN,1000,1001,110,132259,G190015429,GB1BN07B07,1,1,1,OAK FH PLUG 5/16 20PK,10,EA,0,admin,
EN,1000,1001,110,132262,G190016085,GB1BA12D01,1,1,1,WOOD BISCUIT #20 50PK,15,EA,0,admin,
EN,1000,1001,110,132263,G190016088,GB1BA12D01,1,1,1,OAK SHAKE 7/8X3-1/20,24,EA,0,admin,
EN,1000,1001,110,132264,G190015039,GG1GN18A08,1,1,1,OAK PLUG 5/16 20pk,10,EA,0,admin,
EN,1000,1001,110,132265,G190016327,GB1BA09C01,1,1,1,OAK PLUG 1/2 20pk,10,EA,0,admin,
EN,1000,1001,110,132266,G190013111,GG1GA06A02,1,1,1,1/2 FLT HEAD 20PK,10,EA,0,admin,
EN,1000,1001,110,132267,G190016080,GB1BA12D01,1,1,1,RND HEAD 5/16 20PK,24,EA,0,admin,
EN,1000,1001,110,132268,G190013123,GG1GA06A02,1,1,1,RND HEAD 1/2 20PK,14,EA,0,admin,
EN,1000,1001,110,132269,G190016093,GB1BA12D01,1,1,1,MUSHROOM PLUG 5/16 20PK,12,EA,0,admin,
EN,1000,1001,110,132270,G190013125,GG1GA06B01,1,1,1,MUSHROOM 1/2 20PK,10,EA,0,admin,
EN,1000,1001,110,132271,G190013413,GB1BA18E02,1,1,1,OAK FH PLUG 3/8 20PK,9,EA,0,admin,
EN,1000,1001,110,132347,TV00222254,GB1BN22A14,1,1,1,OPP TROV 11-1/2',9,EA,0,admin,
EN,1000,1001,110,132349,TV00169755,GB1BA19A02,1,1,1,OPP GARDN WEED 12',24,EA,0,admin,
EN,1000,1001,110,132357,TV00334587,GB1BO17A06,1,1,1,OPP GARDN BULB PLANTR,14,EA,0,admin,
EN,1000,1001,110,132852,TV00163783,GB1BA17B01,1,1,1,100' ALU Chalk Reel,10,EA,0,admin,
EN,1000,1001,110,132876,G190027754,GB1BM11C03,1,1,1,DELUX WATER MIST FANFML0001 ASSORTED COLOR,360,EA,0,admin,
EN,1000,1001,110,132910,TV00164239,GG1GM07B07,1,1,1,REPLCEMENT CHALK LINE 100',2,EA,0,admin,
EN,1000,1001,110,133044,TV00258505,GB1BA03B03,1,1,1,SPRAY PAINT MET BRZ 110Z,16,EA,0,admin,
EN,1000,1001,110,133086,G190019956,GB1BQ05E01,1,1,1,PLASTIC SHIM ASSTD 40pk,4,EA,0,admin,
EN,1000,1001,110,133186,G190005172,GB1BR10E02,1,1,1,O-CEL-O SPONGE LARGE,23,EA,0,admin,
EN,1000,1001,110,133195,G190023121,GB1BO08B02,1,1,1,SCOTCHBRITE TUB SCRUBBER,8,EA,0,admin,
EN,1000,1001,110,133212,G200004798,GB1BA15B01,1,1,1,SCOTCH LINT ROLLER,26,EA,0,admin,
EN,1000,1001,110,133237,TV00312059,GB1BB10F02,1,1,1,8pc PLASTIC TRAY,84,EA,0,admin,
EN,1000,1001,110,133279,G190018410,GB1BI01B01,1,1,1,SR OIL PRIMER WHT QT,22,EA,0,admin,
EN,1000,1001,110,133281,G180004598,GB1BG01A02,1,1,1,SR INT/EXTERIOR LTX PAINT WHT GAL,30,EA,0,admin,
EN,1000,1001,110,133282,G190004995,GB1BD02A01,1,1,1,SR INT/EXTERIOR LTX PAINT WHT QT,12,EA,0,admin,
EN,1000,1001,110,133283,G190018409,GB1BI01B01,1,1,1,SR OIL PRIMER WHT GAL,16,EA,0,admin,
EN,1000,1001,110,133284,TV00257119,GB1BA10D01,1,1,1,PAINTERS TAPE 1.41X60YD,923,EA,0,admin,
EN,1000,1001,110,133285,G190002307,GB1BA12C02,1,1,1,PAINTERS TAPE 1X60YARD,490,EA,0,admin,
EN,1000,1001,110,133286,G180004705,GB1BA05A01,1,1,1,PAINTERS TAPE 2X60YARD,704,EA,0,admin,
EN,1000,1001,110,133410,G180022109,GB1BB11C03,1,1,1,OUTDOOR WIND K 2PK,46,EA,0,admin,
EN,1000,1001,110,133553,TV00148234,GB1BO07A14,1,1,1,RUBBER LEG TIP 7/8 BLK,465,EA,0,admin,
EN,1000,1001,110,133637,G190033748,GB1BA15D01,1,1,1,POTATO MASHER,4,EA,0,admin,
EN,1000,1001,110,133639,TV00350855,GB1BA08A03,1,1,1,RACHET ADJ FACE SHIELD,8,EA,0,admin,
EN,1000,1001,110,133793,TV00238061,GB1BN06A11,1,1,1,1/4' STAPLES 5000PK,10,EA,0,admin,
EN,1000,1001,110,133801,TV00237865,GB1BO06A03,1,1,1,5/16 'STAPLES 5000PK,2,EA,0,admin,
EN,1000,1001,110,133843,G190004800,GB1BG03B03,1,1,1,DRYWALL PRIMER WHITE gal,82,EA,0,admin,
EN,1000,1001,110,133964,G190010528,GB1BC01B03,1,1,1,POLYURETHANE FLOORS 350VOC GLS GAL,20,EA,0,admin,
EN,1000,1001,110,133966,G190010540,GB1BC01A03,1,1,1,POLYURETHANE FLOORS 350VOC SG GAL,21,EA,0,admin,
EN,1000,1001,110,133968,G190010511,GB1BC02B03,1,1,1,POLYURETHANE 350VOC STN GAL,27,EA,0,admin,
EN,1000,1001,110,133990,G190004843,GB1BC01A03,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH OAK,9,EA,0,admin,
EN,1000,1001,110,133991,G180013570,GB1BE01B02,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH PECAN,19,EA,0,admin,
EN,1000,1001,110,133992,G180013571,GB1BH02C01,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH WALNUT,59,EA,0,admin,
EN,1000,1001,110,133993,G190004876,GB1BH01C03,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH MAHOGANY,14,EA,0,admin,
EN,1000,1001,110,133994,G190004821,GB1BH02C03,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH CRIMSON,12,EA,0,admin,
EN,1000,1001,110,133995,G190004799,GB1BH02C02,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH EMERALD,10,EA,0,admin,
EN,1000,1001,110,133996,G180017452,GB1BE03B01,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH INDIGO,43,EA,0,admin,
EN,1000,1001,110,133997,G190004820,GB1BH03B01,1,1,1,6oz WATER BASED EXPRES COLOR WIPING STAIN& FINISH O,12,EA,0,admin,
EN,1000,1001,110,134003,G190023632,GB1BA20B02,1,1,1,MICROFIBER SPONGE,52,EA,0,admin,
EN,1000,1001,110,134004,G190029667,GB1BA08A01,1,1,1,SPONGE MOP REFILL,112,EA,0,admin,
EN,1000,1001,110,134030,TV00363071,GB1BK22A02,1,1,1,GRILL DADDY GRILL BRUSH,18,EA,0,admin,
EN,1000,1001,110,134033,TV00361738,GB1BN07A10,1,1,1,GRILL DADDY REPL BRUSH,19,EA,0,admin,
EN,1000,1001,110,134304,G190012813,GB1BA17C03,1,1,1,DINGO SMALL DENT 6PK,1,EA,0,admin,
EN,1000,1001,110,134326,G180011426,GB1BD25D03,1,1,1,PET BOWL 32oz SS,18,EA,0,admin,
EN,1000,1001,110,134327,G180012646,GB1BA16A03,1,1,1,NON SKID PET 32oz SS,96,EA,0,admin,
EN,1000,1001,110,134328,G180012566,GB1BC06C02,1,1,1,SS PET BOWL 64OZ,19,EA,0,admin,
EN,1000,1001,110,134329,G180011009,GB1BM03B01,1,1,1,DBL DINER SS 16oz,21,EA,0,admin,
EN,1000,1001,110,134330,G180011419,GB1BC09E02,1,1,1,DOUBLE DINER BOWL 32OZ,45,EA,0,admin,
EN,1000,1001,110,134406,TV00256821,GG1GM19B03,1,1,1,SS RECEIVER 3.25,20,EA,0,admin,
EN,1000,1001,110,134445,TV00328836,GB1BN15A11,1,1,1,KNIFE MAGNET LABEL 394CT,2,EA,0,admin,
EN,1000,1001,110,134528,TV00163576,GB1BN08A13,1,1,1,RUBBER LEG TIP 1 BLK Pk(1),465,EA,0,admin,
EN,1000,1001,110,134628,TV00331649,GB1BN15A11,1,1,1,SS PET BOWL 3QT,37,EA,0,admin,
EN,1000,1001,110,134629,G190012730,GB1BA21A01,1,1,1,SS NO SKID PET 16OZ,46,EA,0,admin,
EN,1000,1001,110,134630,G180011425,GB1BD25D03,1,1,1,NO SKID PET 24oz SS,63,EA,0,admin,
EN,1000,1001,110,134631,G190008534,GB1BN21A16,1,1,1,SS PET BOWL 64OZ,25,EA,0,admin,
EN,1000,1001,110,134702,G190014348,GB1BA19B02,1,1,1,LIME CLASS II SHIRT MEDIUM,76,EA,0,admin,
EN,1000,1001,110,134703,TV00329019,GB1BC22B03,1,1,1,LIME CLASS II SHIRT LARGE,79,EA,0,admin,
EN,1000,1001,110,134704,G190014309,GB1BC20A03,1,1,1,LIME CLASS II SHIRT 2XL,75,EA,0,admin,
EN,1000,1001,110,134705,TV00327804,GB1BN06A03,1,1,1,LIME CLASS II SHIRT XL,74,EA,0,admin,
EN,1000,1001,110,134706,G190014344,GB1BC20B03,1,1,1,LIME CLASS 11 SHIRT 3XL,76,EA,0,admin,
EN,1000,1001,110,134707,G190014345,GB1BC20B03,1,1,1,ORNG CLASS II SHIRT XL,81,EA,0,admin,
EN,1000,1001,110,134708,TV00327815,GB1BN06A03,1,1,1,ORNG CLASS II SHIRT MEDIUM,79,EA,0,admin,
EN,1000,1001,110,134709,G190014300,GB1BA19D01,1,1,1,ORNG CLASS II SHIRT 2XL,75,EA,0,admin,
EN,1000,1001,110,134710,TV00327850,GB1BN06A02,1,1,1,ORNG CLASS II SHIRT LARGE,82,EA,0,admin,
EN,1000,1001,110,134711,G190013956,GB1BA18D02,1,1,1,ORNG CLASS II SHIRT 3XL,83,EA,0,admin,
EN,1000,1001,110,134724,TV00154546,GB1BB12E02,1,1,1,BENCH GRINDER 6',4,EA,0,admin,
EN,1000,1001,110,134729,TV00368368,GB1BD08C01,1,1,1,SLIDING MITER SAW 10',2,EA,0,admin,
EN,1000,1001,110,134730,TV00162314,GB1BK12D01,1,1,1,MITER SAW 10',2,EA,0,admin,
EN,1000,1001,110,134868,G190013305,GB1BA18E02,1,1,1,PRICE LABEL 648PC PINK,49,EA,0,admin,
EN,1000,1001,110,134869,TV00365941,GB1BA21D02,1,1,1,PRICE LABEL 648PC YLW,46,EA,0,admin,
EN,1000,1001,110,134951,TV00291999,GB1BN12A14,1,1,1,OUTDOOR BARK DETER,2,EA,0,admin,
EN,1000,1001,110,134952,TV00288155,GB1BN09B07,1,1,1,AUTO DOG HARNES SMALL,24,EA,0,admin,
EN,1000,1001,110,134960,TV00159411,GB1BO05A03,1,1,1,DOME FIL LITTER 2PK,2,EA,0,admin,
EN,1000,1001,110,134963,G190022083,GG1GA04A02,1,1,1,TAN GRAVITY FEEDER 3LB,2,EA,0,admin,
EN,1000,1001,110,134967,TV00328870,GB1BN15A11,1,1,1,PETITE DENTAL 3pk,14,EA,0,admin,
EN,1000,1001,110,134979,TV00286274,GB1BN25B02,1,1,1,PRO ACTION DENTAL CHEW MED,2,EA,0,admin,
EN,1000,1001,110,134980,TV00328852,GG1GM12A14,1,1,1,HEALTHY EDIBLE 3pk,4,EA,0,admin,
EN,1000,1001,110,134989,TV00245677,GB1BM04B02,1,1,1,PET AUTO TRAVEL BAG,32,EA,0,admin,
EN,1000,1001,110,134991,TV00321817,GB1BA13E03,1,1,1,PLAS PET DOOR X-LRG WHT,34,EA,0,admin,
EN,1000,1001,110,134992,TV00290920,GB1BN11B02,1,1,1,STUBBORN DOG REC COLLAR,14,EA,0,admin,
EN,1000,1001,110,134993,TV00294407,GB1BC17A01,1,1,1,ELEC STUBBORN DOG,15,EA,0,admin,
EN,1000,1001,110,135039,TV00329472,GG1GH17A02,1,1,1,REPL PADSTAR CHASER 2PK,5,EA,0,admin,
EN,1000,1001,110,135286,TV00311879,GB1BN08B03,1,1,1,RUBBER COATING 14.5oz RED,43,EA,0,admin,
EN,1000,1001,110,135398,TV00158863,GB1BS08G01,1,1,1,SYN OIL PEAK 5W20 QT,3,EA,0,admin,
EN,1000,1001,110,135403,TV00159090,GB1BS08A01,1,1,1,MOTOR OIL PEAK 5W30 5QT,1,EA,0,admin,
EN,1000,1001,110,135441,G190029564,GB1BA08B02,1,1,1,DUST POLISH 13X15,20,EA,0,admin,
EN,1000,1001,110,135442,G190023188,GB1BO08B03,1,1,1,MICROFIBER SS 13X15,8,EA,0,admin,
EN,1000,1001,110,135443,G190029562,GB1BA08B02,1,1,1,MICROFIBER CLOTH 4PK,10,EA,0,admin,
EN,1000,1001,110,135524,G180010820,GB1BA07A01,1,1,1,KIDS LEATHER GLOVE COWHIDE,12,EA,0,admin,
EN,1000,1001,110,135599,TV00251234,GB1BA05A01,1,1,1,DETACHABLE SAFE COLLER,36,EA,0,admin,
EN,1000,1001,110,135610,G180013262,GB1BM03B03,1,1,1,SMOKEY TAUPE FE 6,31,EA,0,admin,
EN,1000,1001,110,135620,G180013488,GB1BQ07C02,1,1,1,CITY PETS BONES 2C,13,EA,0,admin,
EN,1000,1001,110,135621,G180013260,GB1BA04A01,1,1,1,CITY PETS BONES BOWL 4C,25,EA,0,admin,
EN,1000,1001,110,135686,TV00176193,GB1BN07A06,1,1,1,PEE POST TRAINING,1,EA,0,admin,
EN,1000,1001,110,135749,TV00259352,GB1BJ01A03,1,1,1,CONCRETE STAIN GAL WHT,11,EA,0,admin,
EN,1000,1001,110,135750,TV00259326,GB1BL01A03,1,1,1,CONCRETE STAIN GAL GRY,12,EA,0,admin,
EN,1000,1001,110,135751,TV00260399,GB1BE02C01,1,1,1,CONCRETE STAIN GAL GRN,15,EA,0,admin,
EN,1000,1001,110,135752,TV00259360,GB1BE03B02,1,1,1,CONCRETE STAIN GAL RED,13,EA,0,admin,
EN,1000,1001,110,135753,TV00252696,GB1BD03C01,1,1,1,CONCRETE STAIN GAL BRN,13,EA,0,admin,
EN,1000,1001,110,136012,TV00291987,GB1BS07E01,1,1,1,STAIN REMOVER 24oz,20,EA,0,admin,
EN,1000,1001,110,136016,TV00290212,GB1BN13A10,1,1,1,10 LAMB CHOP DOG,24,EA,0,admin,
EN,1000,1001,110,136377,G180017684,GB1BB05A03,1,1,1,REFLECTING PERIOD SIGN 1 BLK,150,EA,0,admin,
EN,1000,1001,110,136477,G180022358,GB1BS11A01,1,1,1,TILE CARTRIDG 33OZ,4,EA,0,admin,
EN,1000,1001,110,136595,TV00348924,GB1BI03A03,1,1,1,ZEP MILDEW REMOVER 32OZ,5,EA,0,admin,
EN,1000,1001,110,136636,TV00253786,GB1BR14F02,1,1,1,DOME CAT LITTER BOX,1,EA,0,admin,
EN,1000,1001,110,136804,TV00238407,GB1BN06A12,1,1,1,JT21 STAPLES 5/16 Pk(1),5,EA,0,admin,
EN,1000,1001,110,136861,TV00164249,GG1GM07B10,1,1,1,BLU LUMBER CRAYON,24,EA,0,admin,
EN,1000,1001,110,136895,TV00159935,GB1BO17A02,1,1,1,BLK LUMBER CRAYON CRAYON,36,EA,0,admin,
EN,1000,1001,110,137072,TV00272208,GB1BO12A10,1,1,1,2pk 2X3/4 SELF CLOSING HINGES WHT,63,EA,0,admin,
EN,1000,1001,110,137083,TV00253169,GB1BN15A15,1,1,1,1-1/8 BLK Rubb Leg Tip,506,EA,0,admin,
EN,1000,1001,110,137113,TV00328891,GB1BN15A11,1,1,1,DURA DOG CHEW 7.5 LARGE,20,EA,0,admin,
EN,1000,1001,110,137364,TV00238060,GB1BO05B03,1,1,1,T50 STAPLES 5/16 Pk(1),4,EA,0,admin,
EN,1000,1001,110,137584,TV00303462,GG1GN11B01,1,1,1,MPT ADAPTER 1/2'BARBX1/2',9,EA,0,admin,
EN,1000,1001,110,137586,TV00302707,GB1BN18A02,1,1,1,FPT ADAPTER 1/2'BARBX1/2',27,EA,0,admin,
EN,1000,1001,110,137589,TV00303653,GB1BN15B07,1,1,1,FPT ADAPTER 1/2'BARBX1/2',4,EA,0,admin,
EN,1000,1001,110,137590,TV00302917,GB1BO25A05,1,1,1,BARD INSERT ELBOW 1/2' BRS,17,EA,0,admin,
EN,1000,1001,110,137591,TV00304165,GB1BO05A11,1,1,1,FPT ELBOW 1/2BARBX1/2',1,EA,0,admin,
EN,1000,1001,110,137592,TV00304646,GG1GM11A07,1,1,1,BARB INSERT TEE 1/2' BRS,3,EA,0,admin,
EN,1000,1001,110,137594,TV00304038,GB1BO05A11,1,1,1,BARB COUPLING 3/4' BRS,2,EA,0,admin,
EN,1000,1001,110,137595,TV00304643,GG1GM11A07,1,1,1,BARB COUPLING 3/4X1/2',8,EA,0,admin,
EN,1000,1001,110,137597,TV00304039,GB1BN17A12,1,1,1,MPT ADAPTER 3/4BARBX3/4',22,EA,0,admin,
EN,1000,1001,110,137598,TV00304254,GG1GM11A07,1,1,1,FPT ADAPTER 3/4BARBX3/4',8,EA,0,admin,
EN,1000,1001,110,137599,TV00303633,GB1BN15B07,1,1,1,FPT ADAPTER 3/4BARBx3/4',4,EA,0,admin,
EN,1000,1001,110,137600,TV00304037,GB1BO05A11,1,1,1,BARB INSERT ELBOW 3/4' BRS,22,EA,0,admin,
EN,1000,1001,110,137601,TV00303458,GG1GN11B01,1,1,1,BARB BRASS ELBOW 3/4'X1/2',4,EA,0,admin,
EN,1000,1001,110,137602,TV00303655,GB1BN15B07,1,1,1,BARB BRS INSERT TEE 3/4X3/4X3/4',8,EA,0,admin,
EN,1000,1001,110,137603,TV00304079,GB1BO05A11,1,1,1,BARB BRS INSERT TEE 3/4X3/4X1/2',9,EA,0,admin,
EN,1000,1001,110,137604,TV00304082,GB1BO17A14,1,1,1,BARB INSERT PLUG 3/4' BRS,4,EA,0,admin,
EN,1000,1001,110,137605,TV00296735,GB1BN05A03,1,1,1,STRAIGHT STOP 1/2BARBX3/8',28,EA,0,admin,
EN,1000,1001,110,137607,TV00302869,GB1BN17A10,1,1,1,MPT ADAPTER 1/2X1/2' 10PK,6,EA,0,admin,
EN,1000,1001,110,137608,TV00293928,GB1BN21A14,1,1,1,MPT ADAPTOR 3/4X3/4'10PK,7,EA,0,admin,
EN,1000,1001,110,137616,TV00286239,GB1BO20A12,1,1,1,BARB TEE 3/4' BRASS 10PK,6,EA,0,admin,
EN,1000,1001,110,137624,TV00290557,GG1GN13A10,1,1,1,FPT ADAPTOR 3/4X3/4' 5PK,5,EA,0,admin,
EN,1000,1001,110,137625,TV00304250,GG1GM11A07,1,1,1,BRS INSERT COUPLING 3/4' 10PK,6,EA,0,admin,
EN,1000,1001,110,137626,TV00294007,GB1BN21A07,1,1,1,BARB COUPLE 1/2' BRASS 10PK,5,EA,0,admin,
EN,1000,1001,110,137627,TV00293918,GB1BN21A14,1,1,1,BARB INSERT TEE 1/2' 10PK=1,5,EA,0,admin,
EN,1000,1001,110,137629,TV00303637,GB1BN15B07,1,1,1,BARB INSERT ELBOW 1/2' 10PK,10,EA,0,admin,
EN,1000,1001,110,137631,TV00303500,GB1BN15B07,1,1,1,BARB INSERT ELBOW 3/4' 10PK,6,EA,0,admin,
EN,1000,1001,110,137633,TV00293621,GG1GN13A10,1,1,1,FPT ADAPTOR 1/2X1/2' 10PK,5,EA,0,admin,
EN,1000,1001,110,137634,TV00294011,GB1BN21A14,1,1,1,FPT ADAPTOR 3/4X3/4' 10PK,6,EA,0,admin,
EN,1000,1001,110,137794,G190015469,GB1BC20A03,1,1,1,GREASE DRAIN OPENER 1LTR,15,EA,0,admin,
