PARTNER_CODE,LANG_ID,C_ID,PLANT_ID,WH_ID,ITEM_CODE,PARTNER_TYP,PARTNER_ITM_BAR,MFR_CODE,MFR_NAME,BRND_NM,PARTNER_NAME,PARTNER_ITM_CODE,PARTNER_ITM_BAR_CODE,MFR_BAR,STK,STK_UOM,STATUS_ID,REF_FIELD_1,REF_FIELD_2,REF_FIELD_3,IS_DELETED,CTD_BY
CHR,EN,21,222,200,2AMV3058AC,1,840984187010,CHR,CHR,,CHR,840984187010,840984187010,840984187010,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,2AMV3058AC,1,2AMV3058AC001,CHR,CHR,,CHR,2AMV3058AC001,2AMV3058AC001,2AMV3058AC001,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,2AMV4560AC,1,840984187492,CHR,CHR,,CHR,840984187492,840984187492,840984187492,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,2AMV2776AB,1,840984187898,CHR,CHR,,CHR,840984187898,840984187898,840984187898,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,2AMV1350AC,1,840984188123,CHR,CHR,,CHR,840984188123,840984188123,840984188123,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,2AMV3369AC,1,840984188239,CHR,CHR,,CHR,840984188239,840984188239,840984188239,0,ECH,0,,,,0,ADMIN
DEP,EN,21,222,200,92246252,1,841377186689,DEP,DEP,,DEP,841377186689,841377186689,841377186689,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,SL90195,1,843295063684,DOR,DOR,,DOR,843295063684,843295063684,843295063684,0,ECH,0,,,,0,ADMIN
DEP,EN,21,222,200,8L8Z13404A,1,846459029571,DEP,DEP,,DEP,846459029571,846459029571,846459029571,0,ECH,0,,,,0,ADMIN
DEP,EN,21,222,200,8L8Z13405A,1,846459029588,DEP,DEP,,DEP,846459029588,846459029588,846459029588,0,ECH,0,,,,0,ADMIN
AMH,EN,21,222,200,6B1410A-050,1,847777002864,AMH,AMH,,AMH,847777002864,847777002864,847777002864,0,ECH,0,,,,0,ADMIN
AMH,EN,21,222,200,6B723A-010,1,847777003175,AMH,AMH,,AMH,847777003175,847777003175,847777003175,0,ECH,0,,,,0,ADMIN
AMH,EN,21,222,200,4M2273A-050,1,847777007487,AMH,AMH,,AMH,847777007487,847777007487,847777007487,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,19239827,1,880466018029,GMO,GMO,,GMO,880466018029,880466018029,880466018029,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,FW293MX,1,880466019842,ACD,ACD,,ACD,880466019842,880466019842,880466019842,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,FW121MX,1,880466020008,ACD,ACD,,ACD,880466020008,880466020008,880466020008,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,MXMG3711,1,880466024419,ACD,ACD,,ACD,880466024419,880466024419,880466024419,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K785MV,1,880466026925,ACD,ACD,,ACD,880466026925,880466026925,880466026925,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K935MV,1,880466027199,ACD,ACD,,ACD,880466027199,880466027199,880466027199,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K938MV,1,880466027205,ACD,ACD,,ACD,880466027205,880466027205,880466027205,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K1005MV,1,880466027410,ACD,ACD,,ACD,880466027410,880466027410,880466027410,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,BSC1395,1,880466029803,ACD,ACD,,ACD,880466029803,880466029803,880466029803,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,BSC1511,1,880466029872,ACD,ACD,,ACD,880466029872,880466029872,880466029872,0,ECH,0,,,,0,ADMIN
AGI,EN,21,222,200,53022,1,882779268566,AGI,AGI,,AGI,882779268566,882779268566,882779268566,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,M630558,1,885484084391,DOR,DOR,,DOR,885484084391,885484084391,885484084391,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,CS650159,1,885484120051,DOR,DOR,,DOR,885484120051,885484120051,885484120051,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-319,1,885484265394,DOR,DOR,,DOR,885484265394,885484265394,885484265394,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-320,1,885484272507,DOR,DOR,,DOR,885484272507,885484272507,885484272507,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-619,1,885484361430,DOR,DOR,,DOR,885484361430,885484361430,885484361430,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,624-710,1,885484373839,DOR,DOR,,DOR,885484373839,885484373839,885484373839,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,901-109,1,885484426481,DOR,DOR,,DOR,885484426481,885484426481,885484426481,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,603-939,1,885484430235,DOR,DOR,,DOR,885484430235,885484430235,885484430235,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,902-2035,1,885484546004,DOR,DOR,,DOR,885484546004,885484546004,885484546004,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-553,1,885484580664,DOR,DOR,,DOR,885484580664,885484580664,885484580664,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,42003,1,885484588486,DOR,DOR,,DOR,885484588486,885484588486,885484588486,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,918-187,1,885484591882,DOR,DOR,,DOR,885484591882,885484591882,885484591882,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-557,1,885484595286,DOR,DOR,,DOR,885484595286,885484595286,885484595286,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,916-957,1,885484629707,DOR,DOR,,DOR,885484629707,885484629707,885484629707,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,523-267,1,885484667587,DOR,DOR,,DOR,885484667587,885484667587,885484667587,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,524-394,1,885484806696,DOR,DOR,,DOR,885484806696,885484806696,885484806696,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,601-175,1,885484817920,DOR,DOR,,DOR,885484817920,885484817920,885484817920,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,698-006,1,885484871045,DOR,DOR,,DOR,885484871045,885484871045,885484871045,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,916-946,1,885484912458,DOR,DOR,,DOR,885484912458,885484912458,885484912458,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,917-162,1,889245871756,DOR,DOR,,DOR,889245871756,889245871756,889245871756,0,ECH,0,,,,0,ADMIN
EAG,EN,21,222,200,CS275-U000L,1,889521002430,EAG,EAG,,EAG,889521002430,889521002430,889521002430,0,ECH,0,,,,0,ADMIN
AIS,EN,21,222,200,AGNL3500G,1,950020402327,AIS,AIS,,AIS,950020402327,950020402327,950020402327,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8033,1,3358960054197,TRS,TRS,,TRS,3358960054197,3358960054197,3358960054197,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8044,1,3358960054432,TRS,TRS,,TRS,3358960054432,3358960054432,3358960054432,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8081,1,3358960076953,TRS,TRS,,TRS,3358960076953,3358960076953,3358960076953,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,83P015,1,3358960458070,TRS,TRS,,TRS,3358960458070,3358960458070,3358960458070,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,83P008,1,3358960483171,TRS,TRS,,TRS,3358960483171,3358960483171,3358960483171,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8052,1,3358960526915,TRS,TRS,,TRS,3358960526915,3358960526915,3358960526915,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8958,1,3358960685452,TRS,TRS,,TRS,3358960685452,3358960685452,3358960685452,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8798,1,3358960685681,TRS,TRS,,TRS,3358960685681,3358960685681,3358960685681,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8488,1,3358960685728,TRS,TRS,,TRS,3358960685728,3358960685728,3358960685728,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8045,1,3358960685865,TRS,TRS,,TRS,3358960685865,3358960685865,3358960685865,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8763,1,3358960686558,TRS,TRS,,TRS,3358960686558,3358960686558,3358960686558,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8758,1,3358960686589,TRS,TRS,,TRS,3358960686589,3358960686589,3358960686589,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8635,1,3358960686947,TRS,TRS,,TRS,3358960686947,3358960686947,3358960686947,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8765,1,3358960753366,TRS,TRS,,TRS,3358960753366,3358960753366,3358960753366,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8799,1,3358960753427,TRS,TRS,,TRS,3358960753427,3358960753427,3358960753427,0,ECH,0,,,,0,ADMIN
TRS,EN,21,222,200,8518,1,3358960755315,TRS,TRS,,TRS,3358960755315,3358960755315,3358960755315,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5L1Z14529AA,1,4710765430047,TAI,TAI,,TAI,4710765430047,4710765430047,4710765430047,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,6L3Z25218A43AA,1,4710765430054,TAI,TAI,,TAI,4710765430054,4710765430054,4710765430054,0,ECH,0,,,,0,ADMIN
AIS,EN,21,222,200,ESFNP0021PB,1,4954514880794,AIS,AIS,,AIS,4954514880794,4954514880794,4954514880794,0,ECH,0,,,,0,ADMIN
JAP,EN,21,222,200,1881,1,4961065163443,JAP,JAP,,JAP,4961065163443,4961065163443,4961065163443,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA2147,1,5012759387023,DLP,DLP,,DLP,5012759387023,5012759387023,5012759387023,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA2228,1,5012759394007,DLP,DLP,,DLP,5012759394007,5012759394007,5012759394007,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TD626W,1,5012759394359,DLP,DLP,,DLP,5012759394359,5012759394359,5012759394359,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC8164,1,5012759395929,DLP,DLP,,DLP,5012759395929,5012759395929,5012759395929,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC1623,1,5012759402290,DLP,DLP,,DLP,5012759402290,5012759402290,5012759402290,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC1846,1,5012759406601,DLP,DLP,,DLP,5012759406601,5012759406601,5012759406601,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,LP2143,1,5012759434116,DLP,DLP,,DLP,5012759434116,5012759434116,5012759434116,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC2149,1,5012759435328,DLP,DLP,,DLP,5012759435328,5012759435328,5012759435328,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC2148,1,5012759435335,DLP,DLP,,DLP,5012759435335,5012759435335,5012759435335,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,LP2172,1,5012759442173,DLP,DLP,,DLP,5012759442173,5012759442173,5012759442173,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,GN10234,1,5012759458365,DLP,DLP,,DLP,5012759458365,5012759458365,5012759458365,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,LP2229,1,5012759462171,DLP,DLP,,DLP,5012759462171,5012759462171,5012759462171,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA2624,1,5012759463352,DLP,DLP,,DLP,5012759463352,5012759463352,5012759463352,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,LP2251,1,5012759463864,DLP,DLP,,DLP,5012759463864,5012759463864,5012759463864,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,MD1194,1,5012759464700,DLP,DLP,,DLP,5012759464700,5012759464700,5012759464700,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TS10253,1,5012759464779,DLP,DLP,,DLP,5012759464779,5012759464779,5012759464779,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TS10254,1,5012759464786,DLP,DLP,,DLP,5012759464786,5012759464786,5012759464786,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC8180,1,5012759474082,DLP,DLP,,DLP,5012759474082,5012759474082,5012759474082,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TSP0325338,1,5012759475683,DLP,DLP,,DLP,5012759475683,5012759475683,5012759475683,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES10596,1,5012759483558,DLP,DLP,,DLP,5012759483558,5012759483558,5012759483558,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TS10330,1,5012759490495,DLP,DLP,,DLP,5012759490495,5012759490495,5012759490495,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TD874W,1,5012759490655,DLP,DLP,,DLP,5012759490655,5012759490655,5012759490655,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TD873W,1,5012759490686,DLP,DLP,,DLP,5012759490686,5012759490686,5012759490686,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20409,1,5012759492734,DLP,DLP,,DLP,5012759492734,5012759492734,5012759492734,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC8181,1,5012759495315,DLP,DLP,,DLP,5012759495315,5012759495315,5012759495315,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TD889W,1,5012759496404,DLP,DLP,,DLP,5012759496404,5012759496404,5012759496404,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20007,1,5012759497548,DLP,DLP,,DLP,5012759497548,5012759497548,5012759497548,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20094,1,5012759497586,DLP,DLP,,DLP,5012759497586,5012759497586,5012759497586,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20113,1,5012759497616,DLP,DLP,,DLP,5012759497616,5012759497616,5012759497616,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20088,1,5012759499740,DLP,DLP,,DLP,5012759499740,5012759499740,5012759499740,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20117,1,5012759499825,DLP,DLP,,DLP,5012759499825,5012759499825,5012759499825,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20352,1,5012759500026,DLP,DLP,,DLP,5012759500026,5012759500026,5012759500026,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20355,1,5012759500033,DLP,DLP,,DLP,5012759500033,5012759500033,5012759500033,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20009,1,5012759500200,DLP,DLP,,DLP,5012759500200,5012759500200,5012759500200,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,ES20382,1,5012759501283,DLP,DLP,,DLP,5012759501283,5012759501283,5012759501283,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,GN10457,1,5012759505359,DLP,DLP,,DLP,5012759505359,5012759505359,5012759505359,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,GN10494,1,5012759505601,DLP,DLP,,DLP,5012759505601,5012759505601,5012759505601,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA5043,1,5012759572092,DLP,DLP,,DLP,5012759572092,5012759572092,5012759572092,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA5047,1,5012759572108,DLP,DLP,,DLP,5012759572108,5012759572108,5012759572108,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA5483,1,5012759572122,DLP,DLP,,DLP,5012759572122,5012759572122,5012759572122,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5641,1,5012759572153,DLP,DLP,,DLP,5012759572153,5012759572153,5012759572153,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5691,1,5012759572160,DLP,DLP,,DLP,5012759572160,5012759572160,5012759572160,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5797,1,5012759572177,DLP,DLP,,DLP,5012759572177,5012759572177,5012759572177,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5806,1,5012759572184,DLP,DLP,,DLP,5012759572184,5012759572184,5012759572184,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TD4003W,1,5012759572191,DLP,DLP,,DLP,5012759572191,5012759572191,5012759572191,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TD4053W,1,5012759572207,DLP,DLP,,DLP,5012759572207,5012759572207,5012759572207,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC6758,1,5012759572238,DLP,DLP,,DLP,5012759572238,5012759572238,5012759572238,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5715,1,5012759572245,DLP,DLP,,DLP,5012759572245,5012759572245,5012759572245,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5586,1,5012759572252,DLP,DLP,,DLP,5012759572252,5012759572252,5012759572252,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5597,1,5012759572276,DLP,DLP,,DLP,5012759572276,5012759572276,5012759572276,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5605,1,5012759572290,DLP,DLP,,DLP,5012759572290,5012759572290,5012759572290,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA5406,1,5012759572306,DLP,DLP,,DLP,5012759572306,5012759572306,5012759572306,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5216,1,5012759572313,DLP,DLP,,DLP,5012759572313,5012759572313,5012759572313,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5849,1,5012759572337,DLP,DLP,,DLP,5012759572337,5012759572337,5012759572337,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5850,1,5012759572344,DLP,DLP,,DLP,5012759572344,5012759572344,5012759572344,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5048,1,5012759578957,DLP,DLP,,DLP,5012759578957,5012759578957,5012759578957,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC5398,1,5012759578988,DLP,DLP,,DLP,5012759578988,5012759578988,5012759578988,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA5077,1,5012759596395,DLP,DLP,,DLP,5012759596395,5012759596395,5012759596395,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,GN10618,1,5012759628164,DLP,DLP,,DLP,5012759628164,5012759628164,5012759628164,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,GN10619,1,5012759629888,DLP,DLP,,DLP,5012759629888,5012759629888,5012759629888,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TC3665,1,5012759991619,DLP,DLP,,DLP,5012759991619,5012759991619,5012759991619,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,SS10382,1,6896041054508,DLP,DLP,,DLP,6896041054508,6896041054508,6896041054508,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,CS20039,1,6896041894678,DLP,DLP,,DLP,6896041894678,6896041894678,6896041894678,0,ECH,0,,,,0,ADMIN
VAL,EN,21,222,200,52982205,1,8041631147612,VAL,VAL,,VAL,8041631147612,8041631147612,8041631147612,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610167,1,8680146101674,TUF,TUF,,TUF,8680146101674,8680146101674,8680146101674,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610270,1,8680146102701,TUF,TUF,,TUF,8680146102701,8680146102701,8680146102701,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610322,1,8680146103227,TUF,TUF,,TUF,8680146103227,8680146103227,8680146103227,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610556,1,8680146105566,TUF,TUF,,TUF,8680146105566,8680146105566,8680146105566,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610563,1,8680146105634,TUF,TUF,,TUF,8680146105634,8680146105634,8680146105634,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610872,1,8680146108727,TUF,TUF,,TUF,8680146108727,8680146108727,8680146108727,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,610987,1,8680146109878,TUF,TUF,,TUF,8680146109878,8680146109878,8680146109878,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,611304,1,8680146113042,TUF,TUF,,TUF,8680146113042,8680146113042,8680146113042,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,611398,1,8680146113981,TUF,TUF,,TUF,8680146113981,8680146113981,8680146113981,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,611634,1,8680146116340,TUF,TUF,,TUF,8680146116340,8680146116340,8680146116340,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,611681,1,8680146116814,TUF,TUF,,TUF,8680146116814,8680146116814,8680146116814,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,611718,1,8680146117187,TUF,TUF,,TUF,8680146117187,8680146117187,8680146117187,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,611899,1,8680146118993,TUF,TUF,,TUF,8680146118993,8680146118993,8680146118993,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612054,1,8680146120545,TUF,TUF,,TUF,8680146120545,8680146120545,8680146120545,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612074,1,8680146120743,TUF,TUF,,TUF,8680146120743,8680146120743,8680146120743,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612218,1,8680146122181,TUF,TUF,,TUF,8680146122181,8680146122181,8680146122181,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612519,1,8680146125199,TUF,TUF,,TUF,8680146125199,8680146125199,8680146125199,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612631,1,8680146126318,TUF,TUF,,TUF,8680146126318,8680146126318,8680146126318,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612877,1,8680146128770,TUF,TUF,,TUF,8680146128770,8680146128770,8680146128770,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612881,1,8680146128817,TUF,TUF,,TUF,8680146128817,8680146128817,8680146128817,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,612902,1,8680146129029,TUF,TUF,,TUF,8680146129029,8680146129029,8680146129029,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,613211,1,8680146132111,TUF,TUF,,TUF,8680146132111,8680146132111,8680146132111,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,613484,1,8680146134849,TUF,TUF,,TUF,8680146134849,8680146134849,8680146134849,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,613566,1,8680146135662,TUF,TUF,,TUF,8680146135662,8680146135662,8680146135662,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,613684,1,8680146136843,TUF,TUF,,TUF,8680146136843,8680146136843,8680146136843,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,613763,1,8680146137635,TUF,TUF,,TUF,8680146137635,8680146137635,8680146137635,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,614004,1,8680146140048,TUF,TUF,,TUF,8680146140048,8680146140048,8680146140048,0,ECH,0,,,,0,ADMIN
TUF,EN,21,222,200,614474,1,8680146144749,TUF,TUF,,TUF,8680146144749,8680146144749,8680146144749,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,213-4573,1,9078675775883,ACD,ACD,,ACD,9078675775883,9078675775883,9078675775883,0,ECH,0,,,,0,ADMIN
MON,EN,21,222,200,35-0330,1,9312891012477,MON,MON,,MON,9312891012477,9312891012477,9312891012477,0,ECH,0,,,,0,ADMIN
MON,EN,21,222,200,35-0331,1,9312891012484,MON,MON,,MON,9312891012484,9312891012484,9312891012484,0,ECH,0,,,,0,ADMIN
MON,EN,21,222,200,35-0525,1,9312891026610,MON,MON,,MON,9312891026610,9312891026610,9312891026610,0,ECH,0,,,,0,ADMIN
MON,EN,21,222,200,35-0526,1,9312891026627,MON,MON,,MON,9312891026627,9312891026627,9312891026627,0,ECH,0,,,,0,ADMIN
MON,EN,21,222,200,744076SP,1,9312891047042,MON,MON,,MON,9312891047042,9312891047042,9312891047042,0,ECH,0,,,,0,ADMIN
MON,EN,21,222,200,744077SP,1,9312891047059,MON,MON,,MON,9312891047059,9312891047059,9312891047059,0,ECH,0,,,,0,ADMIN
USA,EN,21,222,200,7M2224A-STD,1,9315726185520,USA,USA,,USA,9315726185520,9315726185520,9315726185520,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,520-85,1,40036666227398,ACD,ACD,,ACD,40036666227398,40036666227398,40036666227398,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G1673,1,40195491557688,ACD,ACD,,ACD,40195491557688,40195491557688,40195491557688,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,46G0012A,1,40195491557824,ACD,ACD,,ACD,40195491557824,40195491557824,40195491557824,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,19347183,1,40808709516675,ACD,ACD,,ACD,40808709516675,40808709516675,40808709516675,0,ECH,0,,,,0,ADMIN
EAG,EN,21,222,200,GM438-A001R,1,450052539200001,EAG,EAG,,EAG,450052539200001,450052539200001,450052539200001,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,68294431AG,1,104886002120230325004,CHR,CHR,,CHR,104886002120230325004,104886002120230325004,104886002120230325004,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,2AMV4386AC,1,840984187485,CHR,CHR,,CHR,840984187485,840984187485,840984187485,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68127958AA-S,1,!ZAA-S,TAI,TAI,,TAI,!ZAA-S,!ZAA-S,!ZAA-S,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,1SF04SZ0AA,1,#1-021837#3-299525-05,TAI,TAI,,TAI,#1-021837#3-299525-05,#1-021837#3-299525-05,#1-021837#3-299525-05,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,19210438,1,/EPN/E,GMO,GMO,,GMO,/EPN/E,/EPN/E,/EPN/E,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22763062,1,/J2302A/J,TAI,TAI,,TAI,/J2302A/J,/J2302A/J,/J2302A/J,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,22806439,1,[)06P22806439,GMO,GMO,,GMO,[)06P22806439,[)06P22806439,[)06P22806439,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,22806446,1,[)06P22806445,GMO,GMO,,GMO,[)06P22806445,[)06P22806445,[)06P22806445,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,22806445,1,[)06P22806446,GMO,GMO,,GMO,[)06P22806446,[)06P22806446,[)06P22806446,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,55077723AB,1,0003GR036C-98,TAI,TAI,,TAI,0003GR036C-98,0003GR036C-98,0003GR036C-98,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,FLF30,1,000FLF30,CHR,CHR,,CHR,000FLF30,000FLF30,000FLF30,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,FL3Z17757A,1,0031-2,TAI,TAI,,TAI,0031-2,0031-2,0031-2,0,ECH,0,,,,0,ADMIN
